ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
1636,1792,1,2026-10-13,1,10,37,227,19,3032,1,0
1637,1794,2,2026-07-14,1,8,29,70,15,3035,1,0
1638,1795,1,2027-02-21,1,15,57,41,30,3036,1,0
1639,1797,1,2026-01-31,1,2,8,89,3,3039,1,0
1640,1797,1,2026-01-27,1,2,8,89,3,3040,1,0
1641,1798,1,2023-02-11,1,13,49,181,26,3041,1,0
1642,1798,1,2023-02-28,1,13,49,181,26,3042,1,0
1643,1798,1,2023-02-03,1,13,49,181,26,3043,1,0
1644,1799,1,2023-08-12,1,2,7,125,3,3044,1,0
1645,1800,1,2026-10-03,1,1,5,204,1,3046,1,0
1646,1801,1,2023-12-21,1,12,47,205,23,3047,1,0
1647,1802,1,2024-06-24,1,7,25,47,13,3049,1,0
1648,1803,1,2026-07-24,1,14,55,53,28,3052,1,0
1649,1803,1,2026-06-08,1,14,55,53,28,3053,1,0
1650,1804,1,2026-06-06,1,15,58,78,30,3054,1,0
1651,1804,1,2026-05-22,1,15,58,78,30,3055,1,0
1652,1804,1,2026-05-11,1,15,58,78,30,3056,1,0
1653,1805,1,2025-10-05,1,5,19,216,10,3058,1,0
1654,1805,1,2025-09-22,1,5,19,216,10,3060,1,0
1655,1806,1,2025-12-16,1,8,28,250,16,3064,1,0
1656,1808,1,2023-12-17,1,6,23,119,12,3066,1,0
1657,1809,1,2025-03-17,1,15,58,66,29,3069,1,0
1658,1810,1,2026-12-31,1,4,16,127,7,3071,1,0
1659,1812,1,2026-02-15,1,9,32,128,17,3073,1,0
1660,1813,1,2023-10-01,1,3,10,13,5,3075,1,0
1661,1816,1,2024-02-27,1,6,22,24,11,3080,1,0
1662,1817,1,2026-10-25,1,2,8,222,3,3081,1,0
1663,1817,1,2026-11-05,1,2,8,222,3,3082,1,0
1664,1819,1,2024-10-22,1,7,26,206,13,3085,1,0
1665,1820,2,2026-11-18,1,13,52,121,26,3086,1,0
1666,1820,1,2026-12-15,1,13,52,121,26,3087,1,0
1667,1820,1,2026-11-08,1,13,52,121,26,3088,1,0
1668,1822,1,2025-07-26,1,11,40,135,22,3090,1,0
1669,1823,1,2026-03-01,1,8,28,250,16,3091,1,1
1670,1823,1,2026-04-08,1,8,28,250,16,3092,1,0
1671,1824,1,2024-01-09,2,16,37,86,20,3093,1,0
1672,1825,1,2026-08-23,1,6,23,119,11,3094,1,0
1673,1827,1,2023-11-17,1,15,57,49,30,3097,1,0
1674,1828,1,2025-05-16,1,9,32,19,18,3098,1,0
1675,1829,2,2025-10-28,1,15,60,27,29,3099,1,0
1676,1830,2,2024-04-10,1,15,58,66,29,3100,1,0
1677,1831,1,2026-12-20,1,10,37,12,20,3101,1,0
1678,1833,1,2025-11-07,1,5,19,71,10,3103,1,0
1679,1833,1,2025-10-19,1,5,19,71,10,3104,1,0
1680,1833,1,2025-10-25,1,5,19,71,10,3105,1,0
1681,1833,1,2025-10-09,1,5,19,71,10,3106,1,0
1682,1835,1,2026-02-22,1,13,49,139,26,3108,1,1
1683,1836,1,2026-08-15,1,13,52,178,26,3109,1,0
1684,1839,1,2025-08-10,1,3,10,152,6,3112,1,0
1685,1840,1,2024-11-08,1,8,28,250,16,3113,1,0
1686,1842,1,2024-10-31,1,2,7,138,3,3115,1,0
1687,1842,2,2024-11-11,1,2,7,138,3,3116,1,0
1688,1844,1,2024-03-30,1,8,29,69,16,3118,1,0
1689,1844,1,2024-03-23,1,8,29,69,16,3119,1,0
1690,1845,1,2026-07-26,1,14,54,31,28,3121,1,1
1691,1845,1,2026-08-17,1,14,54,31,28,3122,1,0
1692,1846,1,2026-04-26,1,1,5,204,1,3123,1,0
1693,1847,1,2027-01-18,1,1,5,204,1,3124,1,0
1694,1847,1,2027-01-13,1,1,5,204,1,3125,1,0
1695,1848,1,2024-05-14,1,15,60,27,30,3126,1,0
1696,1848,1,2024-04-16,1,15,60,27,30,3127,1,0
1697,1849,2,2026-05-08,1,4,16,92,7,3129,1,0
1698,1851,1,2025-07-12,1,7,26,95,14,3132,1,0
1699,1852,1,2025-08-31,1,11,41,59,22,3134,1,0
1700,1855,1,2023-10-28,1,14,55,162,28,3138,1,0
1701,1856,2,2024-09-17,1,11,39,116,22,3140,1,0
1702,1856,1,2024-09-16,1,11,39,116,22,3141,1,0
1703,1857,1,2023-07-09,1,7,25,52,13,3142,1,0
1704,1859,1,2025-06-19,1,4,16,92,8,3146,1,0
1705,1859,1,2025-07-27,1,4,16,92,8,3147,1,0
1706,1860,1,2023-05-24,1,15,57,248,30,3148,1,0
1707,1863,1,2024-03-17,1,5,20,107,9,3152,1,0
1708,1863,2,2024-03-11,1,5,20,107,9,3153,1,0
1709,1863,1,2024-02-12,1,5,20,107,9,3154,1,0
1710,1864,1,2026-05-14,1,13,52,178,26,3155,1,0
1711,1864,1,2026-04-21,1,13,52,178,26,3157,1,0
1712,1865,1,2025-10-24,1,11,39,159,21,3158,1,0
1713,1866,2,2025-06-16,1,12,44,85,23,3159,1,0
1714,1866,1,2025-08-10,1,12,44,85,23,3160,1,0
1715,1867,1,2023-02-21,1,8,28,20,15,3161,1,0
1716,1868,1,2023-04-13,1,14,54,55,27,3163,1,0
1717,1870,1,2023-10-30,1,15,60,27,29,3166,1,0
1718,1871,1,2024-02-22,1,1,4,11,1,3167,1,0
1719,1872,1,2025-07-14,1,6,22,101,11,3168,1,0
1720,1877,2,2024-11-20,3,18,16,92,7,3173,1,0
1721,1878,1,2024-04-09,1,2,7,84,4,3174,1,0
1722,1880,1,2024-08-28,1,3,10,212,6,3179,1,0
1723,1881,1,2025-12-08,1,8,28,36,16,3180,1,0
1724,1882,1,2025-07-05,1,7,26,23,14,3181,1,0
1725,1882,2,2025-07-21,1,7,26,23,14,3182,1,0
1726,1883,1,2023-01-23,1,8,29,16,16,3184,1,0
1727,1883,1,2023-02-28,1,8,29,16,16,3185,1,0
1728,1884,1,2025-02-10,1,4,15,110,7,3186,1,0
1729,1885,1,2026-01-08,1,4,15,26,8,3188,1,0
1730,1886,1,2023-05-17,1,3,11,43,6,3189,1,0
1731,1888,1,2026-10-25,1,14,55,141,28,3191,1,0
1732,1888,1,2026-11-08,1,14,55,141,28,3192,1,0
1733,1890,1,2025-06-03,1,11,41,223,22,3195,1,0
1734,1893,1,2023-10-25,1,13,52,178,25,3200,1,0
1735,1895,1,2025-06-29,1,9,33,129,17,3202,1,0
1736,1896,1,2026-09-20,1,3,10,13,5,3204,1,1
1737,1896,2,2026-10-11,1,3,10,13,5,3206,1,0
1738,1896,1,2026-09-29,1,3,10,13,5,3207,1,0
1739,1898,1,2023-10-22,1,5,19,71,9,3209,1,0
1740,1899,2,2023-12-28,1,12,44,9,23,3211,1,0
1741,1899,1,2023-12-06,1,12,44,9,23,3212,1,0
1742,1901,1,2026-06-10,1,12,46,126,24,3215,1,0
1743,1904,1,2025-01-09,1,11,40,37,22,3218,1,0
1744,1905,2,2024-01-27,1,5,20,100,10,3219,1,0
1745,1906,1,2023-10-20,1,14,54,55,27,3220,1,0
1746,1906,1,2023-11-20,1,14,54,55,27,3221,1,1
1747,1907,2,2026-10-25,1,9,34,207,18,3222,1,0
1748,1908,1,2024-01-04,1,7,25,33,13,3223,1,0
1749,1909,1,2024-10-27,1,10,37,193,19,3225,1,0
1750,1912,1,2024-12-23,1,12,45,73,23,3231,1,0
1751,1913,1,2025-06-21,1,6,23,161,11,3232,1,0
1752,1916,2,2026-10-08,1,4,13,35,7,3235,1,0
1753,1917,1,2024-05-01,1,6,23,245,11,3236,1,0
1754,1918,2,2024-02-27,1,2,7,109,4,3238,1,0
1755,1920,1,2024-01-31,1,1,2,137,2,3241,1,0
1756,1922,1,2025-08-04,1,14,54,164,28,3243,1,0
1757,1922,1,2025-07-04,1,14,54,164,28,3245,1,0
1758,1923,1,2023-02-03,1,15,59,111,29,3246,1,0
1759,1924,1,2026-04-30,1,5,18,202,9,3248,1,0
1760,1925,1,2025-12-01,1,6,23,246,11,3249,1,0
1761,1925,1,2026-01-02,1,6,23,246,11,3251,1,0
1762,1926,1,2023-11-12,1,6,22,99,12,3252,1,0
1763,1930,1,2024-06-13,1,4,16,127,7,3256,1,0
1764,1931,1,2023-05-27,1,8,29,187,16,3257,1,0
1765,1931,1,2023-06-09,1,8,29,187,16,3258,1,0
1766,1931,2,2023-07-09,1,8,29,187,16,3259,1,0
1767,1931,2,2023-06-09,1,8,29,187,16,3260,1,0
1768,1932,1,2023-12-13,1,9,33,172,17,3261,1,0
1769,1934,1,2024-05-03,1,14,55,141,28,3263,1,0
1770,1934,1,2024-05-11,1,14,55,141,28,3264,1,0
1771,1935,1,2025-09-11,1,4,14,108,7,3268,1,0
1772,1935,1,2025-09-08,1,4,14,108,7,3269,1,0
1773,1936,2,2024-09-02,1,15,58,78,30,3271,1,0
1774,1938,2,2024-01-01,1,1,5,204,2,3274,1,0
1775,1939,1,2026-11-01,1,7,25,52,13,3276,1,0
1776,1939,2,2026-09-28,1,7,25,52,13,3278,1,0
1777,1940,2,2024-08-06,1,5,18,202,10,3279,1,0
1778,1942,1,2026-07-20,1,10,36,40,20,3281,1,0
1779,1944,1,2025-04-07,1,3,10,165,6,3283,1,1
1780,1944,1,2025-04-24,1,3,10,165,6,3284,1,0
1781,1946,1,2025-05-28,1,8,28,250,16,3287,1,0
1782,1946,2,2025-06-02,3,19,28,250,16,3288,1,0
1783,1947,1,2025-09-05,1,8,28,224,16,3291,1,0
1784,1947,1,2025-09-24,1,8,28,224,16,3292,1,0
1785,1948,2,2026-02-10,1,1,5,204,1,3293,1,0
1786,1950,1,2023-02-04,1,9,32,19,18,3295,1,0
1787,1951,1,2026-09-26,1,2,8,201,4,3297,1,0
1788,1952,1,2026-10-04,1,1,5,204,1,3298,1,0
1789,1953,1,2024-07-02,3,19,7,138,4,3299,1,0
1790,1955,2,2023-04-28,1,2,8,234,3,3302,1,0
1791,1955,1,2023-04-17,1,2,8,234,3,3303,1,0
1792,1955,1,2023-05-13,1,2,8,234,3,3304,1,0
1793,1956,1,2025-01-01,1,7,25,136,14,3305,1,0
1794,1958,1,2026-05-30,1,14,54,164,27,3308,1,0
1795,1958,1,2026-06-30,1,14,54,164,27,3310,1,0
1796,1961,1,2024-01-30,1,13,51,237,26,3315,1,0
1797,1962,1,2026-02-23,1,10,36,48,19,3316,1,0
1798,1962,2,2026-03-11,1,10,36,48,19,3317,1,0
1799,1967,1,2023-08-07,1,15,57,248,29,3323,1,0
1800,1968,2,2025-02-15,1,4,15,26,7,3324,1,0
1801,1969,1,2025-10-08,1,2,7,145,3,3325,1,0
1802,1970,1,2026-03-11,1,11,40,148,21,3326,1,0
1803,1970,1,2026-03-20,1,11,40,148,21,3327,1,0
1804,1971,2,2023-11-20,1,13,51,190,25,3328,1,0
1805,1972,1,2025-01-19,1,10,37,227,19,3330,1,0
1806,1972,2,2025-01-18,1,10,37,227,19,3331,1,0
1807,1975,1,2024-12-13,1,11,40,124,21,3335,1,0
1808,1977,1,2027-01-24,1,7,25,74,13,3338,1,0
1809,1980,1,2025-10-17,1,3,11,158,5,3341,1,0
1810,1982,1,2026-11-13,1,8,29,70,16,3343,1,0
1811,1983,2,2026-12-21,1,5,20,249,10,3345,1,0
1812,1983,2,2026-12-21,1,5,20,249,10,3346,1,0
1813,1984,2,2026-02-25,1,12,47,205,23,3348,1,0
1814,1984,1,2026-02-25,1,12,47,205,23,3349,1,0
1815,1985,1,2026-05-01,1,3,11,218,6,3352,1,0
1816,1986,1,2024-07-17,1,4,15,44,8,3353,1,0
1817,1988,2,2023-10-23,1,6,23,246,12,3355,1,0
1818,1989,1,2024-09-28,1,5,20,114,9,3357,1,0
1819,1991,1,2023-10-03,1,10,36,40,20,3360,1,0
1820,1992,1,2026-02-24,1,9,34,140,18,3361,1,0
1821,1993,1,2024-09-25,1,3,11,218,6,3363,1,0
1822,1993,2,2024-09-04,1,3,11,218,6,3364,1,0
1823,1995,1,2023-11-12,1,12,47,205,23,3366,1,0
1824,1997,1,2025-11-30,1,2,8,176,3,3369,1,0
1825,1998,1,2024-02-13,1,11,41,223,22,3371,1,0
1826,1998,1,2024-03-14,2,17,41,223,22,3372,1,0
1827,2001,1,2023-10-16,1,8,29,98,16,3376,1,0
1828,2001,2,2023-10-04,1,8,29,98,16,3377,1,0
1829,2002,1,2024-11-22,1,5,19,175,10,3378,1,0
1830,2002,1,2024-12-05,1,5,19,175,10,3379,1,0
1831,2002,1,2024-12-26,1,5,19,175,10,3381,1,0
1832,2003,1,2026-08-27,1,7,26,23,14,3382,1,0
1833,2004,1,2026-08-02,1,2,7,195,3,3385,1,0
1834,2005,2,2026-01-15,1,14,54,45,27,3387,1,0
1835,2007,1,2023-10-19,1,5,18,167,10,3390,1,0
1836,2008,1,2023-10-28,1,11,39,25,21,3391,1,1
1837,2008,2,2023-11-20,1,11,39,25,21,3393,1,0
1838,2009,1,2024-09-25,1,15,57,41,29,3395,1,0
1839,2010,1,2023-08-11,1,6,23,57,11,3396,1,0
1840,2013,1,2023-07-24,1,14,55,76,28,3399,1,1
1841,2013,1,2023-09-14,1,14,55,76,28,3400,1,0
1842,2014,2,2027-01-14,1,15,57,221,30,3401,1,0
1843,2014,1,2027-01-29,1,15,57,221,30,3403,1,0
1844,2015,1,2026-12-15,1,3,10,13,6,3405,1,0
1845,2016,1,2023-02-02,1,6,23,245,12,3406,1,0
1846,2016,1,2023-02-02,1,6,23,245,12,3407,1,0
1847,2020,1,2025-09-29,1,14,55,76,27,3413,1,0
1848,2021,1,2025-06-06,1,11,40,208,21,3414,1,0
1849,2021,1,2025-04-29,1,11,40,208,21,3415,1,0
1850,2023,1,2024-11-03,1,9,32,19,17,3417,1,0
1851,2025,1,2024-03-17,1,2,7,109,4,3419,1,0
1852,2026,1,2026-12-12,1,13,52,75,26,3420,1,0
1853,2027,1,2023-11-14,1,12,46,196,24,3421,1,0
1854,2027,1,2023-12-07,1,12,46,196,24,3422,1,0
1855,2030,1,2026-03-31,1,8,28,22,15,3427,1,0
1856,2031,1,2025-06-21,1,8,29,156,15,3429,1,1
1857,2034,1,2025-04-20,1,11,39,116,22,3433,1,0
1858,2034,2,2025-04-14,3,18,39,116,22,3434,1,0
1859,2035,1,2024-05-22,1,7,26,38,14,3435,1,0
1860,2036,1,2024-02-08,1,15,59,94,30,3436,1,0
1861,2038,1,2024-03-20,1,1,3,2,2,3438,1,0
1862,2040,2,2023-04-08,1,3,10,212,6,3440,1,0
1863,2040,1,2023-03-09,1,3,10,212,6,3441,1,0
1864,2040,1,2023-04-13,1,3,10,212,6,3442,1,0
1865,2040,1,2023-04-13,1,3,10,212,6,3443,1,0
1866,2041,1,2024-11-17,1,2,7,84,4,3444,1,0
1867,2042,2,2025-05-31,1,12,45,215,24,3445,1,0
1868,2043,1,2025-06-28,1,5,18,202,9,3446,1,0
1869,2043,1,2025-06-28,1,5,18,202,9,3447,1,0
1870,2045,2,2025-06-19,1,9,32,220,18,3449,1,0
1871,2047,1,2025-07-11,1,14,54,31,28,3451,1,0
1872,2048,1,2023-11-26,1,10,36,186,20,3453,1,0
1873,2048,2,2024-01-15,1,10,36,186,20,3454,1,0
1874,2050,2,2024-07-04,4,20,50,236,25,3459,1,0
1875,2053,1,2023-05-05,1,9,33,42,18,3464,1,1
1876,2053,1,2023-05-21,4,21,33,42,18,3465,1,0
1877,2054,1,2023-03-13,1,13,50,236,25,3466,1,0
1878,2055,1,2023-07-03,1,11,42,28,21,3467,1,0
1879,2056,1,2024-10-16,1,3,10,13,5,3470,1,0
1880,2057,1,2023-02-17,1,1,3,166,2,3472,1,0
1881,2058,1,2026-03-09,1,13,52,15,26,3473,1,0
1882,2059,1,2026-05-24,1,12,47,239,23,3474,1,0
1883,2059,2,2026-05-25,1,12,47,239,23,3475,1,0
1884,2059,2,2026-07-06,1,12,47,239,23,3476,1,0
1885,2060,1,2026-05-14,1,3,11,14,6,3477,1,0
1886,2060,2,2026-05-07,1,3,11,14,6,3478,1,0
1887,2061,1,2026-09-16,4,21,19,151,10,3480,1,0
1888,2061,1,2026-10-30,1,5,19,151,10,3481,1,0
1889,2062,1,2024-08-02,1,5,18,167,9,3482,1,0
1890,2063,2,2024-03-24,1,13,50,46,26,3484,1,0
1891,2066,1,2026-07-26,1,12,45,214,23,3487,1,0
1892,2068,1,2023-09-24,1,6,22,93,11,3489,1,0
1893,2071,1,2026-01-07,1,3,10,171,5,3495,1,0
1894,2072,1,2023-04-14,1,7,25,136,13,3496,1,0
1895,2073,1,2023-05-10,1,1,5,115,1,3498,1,0
1896,2073,1,2023-04-19,1,1,5,115,1,3499,1,0
1897,2075,1,2026-07-12,1,4,14,163,7,3502,1,0
1898,2076,1,2023-01-24,1,7,26,38,13,3505,1,0
1899,2080,1,2025-09-15,1,3,10,171,6,3514,1,0
1900,2080,1,2025-08-23,1,3,10,171,6,3515,1,0
1901,2080,1,2025-09-08,1,3,10,171,6,3516,1,0
1902,2083,1,2024-05-12,1,11,40,173,21,3520,1,0
1903,2086,1,2025-05-05,1,13,51,182,26,3524,1,0
1904,2088,1,2027-02-08,1,14,54,210,28,3526,1,0
1905,2088,1,2027-02-02,1,14,54,210,28,3527,1,0
1906,2090,1,2026-10-06,1,1,4,149,1,3530,1,0
1907,2091,1,2026-01-30,1,11,42,244,22,3531,1,0
1908,2091,1,2025-12-21,1,11,42,244,22,3532,1,0
1909,2092,1,2024-11-22,1,14,54,131,28,3534,1,0
1910,2093,2,2023-10-12,1,8,29,130,15,3537,1,0
1911,2094,2,2026-11-02,1,2,8,176,3,3538,1,0
1912,2094,1,2026-11-23,1,2,8,176,3,3539,1,0
1913,2097,1,2024-11-14,1,4,16,160,7,3545,1,0
1914,2098,1,2025-10-09,1,1,3,166,1,3546,1,0
1915,2099,2,2024-06-11,1,3,10,65,5,3549,1,0
1916,2099,1,2024-05-29,1,3,10,65,5,3550,1,0
1917,2100,1,2025-09-23,1,11,39,25,21,3551,1,0
1918,2100,1,2025-09-12,1,11,39,25,21,3552,1,0
1919,2102,1,2026-03-13,1,14,55,162,27,3555,1,0
1920,2105,1,2024-11-05,1,8,29,98,15,3559,1,0
1921,2107,2,2024-04-29,1,5,19,175,10,3563,1,0
1922,2108,1,2025-09-24,1,13,51,182,25,3564,1,1
1923,2108,1,2025-10-07,1,13,51,182,25,3565,1,0
1924,2109,1,2023-03-19,1,13,51,87,26,3566,1,0
1925,2112,2,2024-09-07,1,6,23,119,11,3570,1,0
1926,2113,1,2023-07-01,1,10,37,193,20,3571,1,0
1927,2116,1,2023-11-26,1,15,59,94,29,3576,1,0
1928,2117,1,2023-06-03,1,2,7,125,4,3577,1,0
1929,2118,1,2023-09-05,1,5,20,107,9,3580,1,0
1930,2120,1,2026-01-30,1,9,34,140,17,3583,1,0
1931,2120,1,2026-03-01,1,9,34,140,17,3584,1,0
1932,2121,1,2024-09-18,1,11,41,59,21,3585,1,0
1933,2122,2,2024-07-20,1,14,55,81,28,3586,1,0
1934,2123,1,2024-10-27,1,14,55,146,27,3587,1,0
1935,2123,1,2024-10-04,1,14,55,146,27,3588,1,0
1936,2123,1,2024-09-20,1,14,55,146,27,3589,1,0
1937,2123,1,2024-09-26,1,14,55,146,27,3590,1,0
1938,2124,2,2026-03-14,1,11,40,143,21,3591,1,0
1939,2125,2,2024-12-10,1,9,33,180,17,3592,1,0
1940,2127,1,2024-03-18,1,10,37,227,20,3594,1,0
1941,2128,1,2023-05-10,1,10,37,227,19,3595,1,0
1942,2128,1,2023-06-03,1,10,37,227,19,3597,1,0
1943,2129,1,2025-03-08,1,10,36,105,20,3598,1,0
1944,2130,2,2025-01-20,1,8,29,70,15,3599,1,0
1945,2131,1,2024-06-17,1,15,58,66,30,3601,1,0
1946,2131,1,2024-07-15,1,15,58,66,30,3602,1,0
1947,2132,1,2024-12-06,1,14,54,31,27,3603,1,0
1948,2132,2,2024-11-08,1,14,54,31,27,3604,1,0
1949,2133,1,2024-05-11,1,14,55,146,27,3605,1,0
1950,2134,1,2024-05-19,1,14,54,192,28,3606,1,0
1951,2134,1,2024-05-22,1,14,54,192,28,3607,1,0
1952,2134,1,2024-04-11,1,14,54,192,28,3608,1,0
1953,2136,1,2026-10-02,1,7,25,47,14,3610,1,0
1954,2137,1,2024-12-13,1,1,4,153,2,3612,1,0
1955,2137,1,2025-01-26,1,1,4,153,2,3613,1,0
1956,2138,1,2023-11-27,1,1,2,29,1,3616,1,0
1957,2140,1,2027-01-06,1,14,55,134,28,3619,1,0
1958,2141,2,2024-10-16,1,9,31,219,18,3620,1,0
1959,2142,2,2026-08-17,1,13,49,3,25,3621,1,0
1960,2143,1,2026-11-17,1,2,8,234,3,3622,1,0
1961,2143,2,2026-12-30,1,2,8,234,3,3623,1,0
1962,2143,2,2026-12-02,1,2,8,234,3,3624,1,0
1963,2143,1,2026-12-20,1,2,8,234,3,3625,1,0
1964,2145,2,2024-04-01,3,18,28,36,16,3628,1,0
1965,2145,1,2024-02-24,1,8,28,36,16,3629,1,0
1966,2146,1,2025-04-10,1,6,23,57,11,3633,1,0
1967,2148,1,2024-05-25,1,2,7,197,4,3636,1,0
1968,2149,1,2025-11-27,1,2,8,201,3,3638,1,0
1969,2152,2,2025-08-28,2,16,36,48,19,3641,1,1
1970,2154,1,2025-12-23,1,12,45,215,24,3644,1,0
1971,2154,1,2026-01-07,1,12,45,215,24,3645,1,0
1972,2155,1,2024-05-09,1,15,58,66,29,3646,1,0
1973,2155,2,2024-05-03,1,15,58,66,29,3648,1,0
1974,2155,1,2024-05-04,1,15,58,66,29,3649,1,0
1975,2156,1,2024-06-02,1,8,28,77,15,3650,1,0
1976,2158,1,2025-10-21,1,14,55,81,27,3653,1,0
1977,2159,1,2023-11-07,1,11,41,59,21,3654,1,0
1978,2159,1,2023-10-27,1,11,41,59,21,3655,1,0
1979,2159,1,2023-10-09,1,11,41,59,21,3656,1,0
1980,2161,1,2025-10-26,1,6,22,99,12,3658,1,0
1981,2161,1,2025-09-19,1,6,22,99,12,3659,1,0
1982,2162,1,2023-09-29,1,5,18,202,10,3660,1,0
1983,2163,1,2026-02-04,1,4,15,26,8,3662,1,0
1984,2165,2,2026-01-30,1,15,57,21,30,3665,1,0
1985,2165,1,2026-02-21,1,15,57,21,30,3666,1,0
1986,2165,1,2026-03-02,1,15,57,21,30,3667,1,0
1987,2166,2,2024-10-06,1,5,19,71,10,3668,1,0
1988,2167,1,2025-04-10,1,5,19,151,10,3669,1,0
1989,2168,2,2024-02-25,1,5,20,10,10,3671,1,0
1990,2168,1,2024-03-12,1,5,20,10,10,3672,1,0
1991,2169,1,2025-10-11,1,5,18,167,10,3673,1,0
1992,2174,1,2026-04-30,1,4,13,35,7,3682,1,0
1993,2175,1,2023-10-24,1,15,59,94,29,3683,1,0
1994,2176,1,2024-11-12,1,15,57,41,30,3685,1,0
1995,2176,2,2024-12-22,1,15,57,41,30,3686,1,0
1996,2179,1,2025-05-18,1,1,3,166,2,3691,1,0
1997,2179,1,2025-05-22,1,1,3,166,2,3692,1,0
1998,2180,1,2023-11-07,1,9,33,177,18,3693,1,0
1999,2181,1,2025-11-18,1,3,11,158,6,3694,1,0
2000,2181,2,2025-10-28,1,3,11,158,6,3695,1,0
2001,2184,2,2023-09-20,3,18,20,10,9,3698,1,0
2002,2186,1,2024-12-12,1,15,59,111,30,3702,1,0
2003,2189,1,2026-01-08,1,5,18,247,10,3706,1,0
2004,2189,1,2026-01-15,1,5,18,247,10,3707,1,0
2005,2190,1,2023-12-08,1,12,45,214,23,3708,1,0
2006,2190,2,2023-12-24,1,12,45,214,23,3710,1,0
2007,2190,1,2023-12-31,1,12,45,214,23,3711,1,0
2008,2191,1,2026-08-29,1,7,26,23,13,3712,1,0
2009,2191,2,2026-09-02,1,7,26,23,13,3713,1,0
2010,2191,1,2026-09-16,1,7,26,23,13,3714,1,0
2011,2192,1,2025-07-15,1,1,2,29,2,3715,1,0
2012,2193,1,2025-12-14,1,14,54,192,28,3716,1,0
2013,2194,1,2026-08-28,1,3,11,39,6,3718,1,0
2014,2195,1,2024-08-07,1,12,46,18,23,3721,1,0
2015,2196,1,2024-07-26,1,14,54,131,28,3723,1,0
2016,2197,1,2023-09-17,1,6,23,5,11,3724,1,0
2017,2198,1,2026-04-13,1,11,42,117,22,3725,1,0
2018,2199,1,2025-06-02,1,7,25,150,13,3726,1,0
2019,2201,1,2026-06-29,1,7,25,132,13,3728,1,0
2020,2202,1,2023-09-03,1,4,14,108,7,3730,1,0
2021,2203,1,2025-10-11,1,1,5,204,2,3731,1,0
2022,2204,1,2025-08-27,1,8,29,187,15,3732,1,0
2023,2205,2,2026-07-12,1,7,26,231,13,3735,1,0
2024,2206,1,2025-11-06,1,8,28,250,15,3737,1,0
2025,2207,1,2026-07-25,1,7,26,206,13,3738,1,0
2026,2207,1,2026-08-01,1,7,26,206,13,3739,1,0
2027,2209,2,2025-01-04,1,4,16,30,8,3741,1,0
2028,2209,1,2024-12-24,1,4,16,30,8,3742,1,1
2029,2210,1,2026-10-30,1,12,46,185,23,3743,1,0
2030,2211,1,2026-12-15,1,12,45,215,23,3744,1,0
2031,2212,1,2025-07-05,1,5,20,114,10,3745,1,0
2032,2215,2,2024-06-24,1,2,8,209,4,3749,1,0
2033,2217,1,2024-12-14,1,1,5,204,1,3751,1,0
2034,2217,2,2024-12-15,2,17,5,204,1,3752,1,0
2035,2217,1,2024-11-16,1,1,5,204,1,3753,1,0
2036,2217,1,2024-12-02,1,1,5,204,1,3754,1,0
2037,2218,1,2024-08-30,1,3,10,152,5,3755,1,0
2038,2218,1,2024-10-20,1,3,10,152,5,3756,1,0
2039,2219,1,2026-05-13,1,2,7,195,3,3758,1,0
2040,2220,1,2026-10-06,1,5,18,202,9,3759,1,0
2041,2221,1,2023-03-24,1,13,49,139,25,3762,1,0
2042,2221,1,2023-03-25,1,13,49,139,25,3763,1,0
2043,2223,1,2024-06-23,1,1,5,204,2,3765,1,0
2044,2224,1,2023-02-17,1,9,34,140,18,3766,1,0
2045,2225,1,2025-09-17,1,5,19,71,9,3767,1,0
2046,2227,1,2026-10-05,1,7,26,206,13,3771,1,0
2047,2232,1,2024-09-27,1,15,60,27,30,3776,1,0
2048,2234,1,2025-10-15,1,9,32,128,17,3779,1,0
2049,2235,1,2025-02-09,1,7,25,74,13,3780,1,0
2050,2235,1,2025-01-15,1,7,25,74,13,3783,1,0
2051,2238,1,2025-12-02,1,13,50,54,25,3786,1,0
2052,2238,1,2026-01-01,1,13,50,54,25,3787,1,0
2053,2238,1,2026-01-25,1,13,50,54,25,3789,1,1
2054,2242,1,2026-08-10,1,2,8,89,3,3793,1,0
2055,2242,2,2026-08-22,1,2,8,89,3,3795,1,0
2056,2243,1,2023-03-24,1,1,2,137,2,3797,1,0
2057,2245,1,2025-12-20,1,15,57,21,29,3799,1,0
2058,2247,1,2024-02-28,1,2,7,138,4,3801,1,0
2059,2249,2,2024-12-05,1,8,29,70,15,3803,1,0
2060,2250,1,2024-02-14,1,1,3,2,2,3804,1,0
2061,2250,1,2024-02-03,1,1,3,2,2,3805,1,0
2062,2251,1,2023-11-03,1,2,8,176,4,3808,1,0
2063,2252,1,2026-05-02,1,8,29,174,15,3810,1,0
2064,2253,1,2025-10-23,1,14,54,55,27,3811,1,0
2065,2253,1,2025-09-23,1,14,54,55,27,3813,1,0
2066,2254,1,2024-08-21,1,8,28,22,15,3814,1,0
2067,2255,1,2025-12-31,1,14,54,164,27,3815,1,0
2068,2255,1,2026-01-21,1,14,54,164,27,3816,1,0
